order_id,customer_id,status,has_discount,net_amount,order_date
78,79,VALID,False,1348,2026-06-17
79,80,VALID,False,1348,2026-06-17
80,81,VALID,False,1348,2026-06-17
81,82,VALID,False,1348,2026-06-17
82,83,VALID,False,1348,2026-06-17
83,84,VALID,False,1348,2026-06-17
84,85,VALID,False,1348,2026-06-17
85,86,VALID,False,1348,2026-06-17
86,87,VALID,False,1348,2026-06-17
87,88,VALID,False,1348,2026-06-17
88,89,VALID,False,1348,2026-06-17
89,90,VALID,False,1348,2026-06-17
90,91,VALID,False,1348,2026-06-17
91,92,VALID,False,1348,2026-06-17
92,93,VALID,False,1348,2026-06-17
93,94,VALID,False,1348,2026-06-17
94,95,VALID,False,1348,2026-06-17
95,96,VALID,False,1348,2026-06-17
96,97,VALID,False,1348,2026-06-17
97,98,VALID,False,1348,2026-06-17
98,99,VALID,False,1348,2026-06-17
99,100,VALID,False,1348,2026-06-17
100,101,VALID,False,1348,2026-06-17
101,102,VALID,False,1348,2026-06-17
102,103,VALID,False,1348,2026-06-17
103,104,VALID,False,1348,2026-06-17
104,105,VALID,False,1348,2026-06-17
105,106,VALID,False,1348,2026-06-17
106,107,VALID,False,1348,2026-06-17
107,108,VALID,False,1348,2026-06-17
108,109,VALID,False,1348,2026-06-17
109,110,VALID,False,1348,2026-06-17
110,111,VALID,False,1348,2026-06-17
111,112,VALID,False,1348,2026-06-17
112,113,VALID,False,1348,2026-06-17
113,114,VALID,False,1348,2026-06-17
114,115,VALID,False,1348,2026-06-17
115,116,VALID,False,1348,2026-06-17
116,117,VALID,False,1348,2026-06-17
117,118,VALID,False,1348,2026-06-17
118,119,VALID,False,1348,2026-06-17
119,120,VALID,False,1348,2026-06-17
120,121,VALID,False,1348,2026-06-17
121,122,VALID,False,1348,2026-06-17
122,123,VALID,False,1348,2026-06-17
123,124,VALID,False,1348,2026-06-17
124,125,VALID,False,1348,2026-06-17
125,126,VALID,False,1348,2026-06-17
126,127,VALID,False,1348,2026-06-17
127,128,VALID,False,1348,2026-06-17
128,129,VALID,False,1348,2026-06-17
129,130,VALID,False,1348,2026-06-17
130,131,VALID,False,1348,2026-06-17
131,132,VALID,False,1348,2026-06-17
132,133,VALID,False,1348,2026-06-17
133,134,VALID,False,1348,2026-06-17
134,135,VALID,False,1348,2026-06-17
135,136,VALID,False,1348,2026-06-17
136,137,VALID,False,1348,2026-06-17
137,138,VALID,False,1348,2026-06-17
138,139,VALID,False,1348,2026-06-17
139,140,VALID,False,1348,2026-06-17
140,141,VALID,False,1348,2026-06-17
141,142,VALID,False,1348,2026-06-17
142,143,VALID,False,1348,2026-06-17
143,144,VALID,False,1348,2026-06-17
144,145,VALID,False,1348,2026-06-17
145,146,VALID,False,1348,2026-06-17
146,147,VALID,False,1348,2026-06-17
147,148,VALID,False,1348,2026-06-17
148,149,VALID,False,1348,2026-06-17
149,150,VALID,False,1348,2026-06-17
150,151,VALID,False,1348,2026-06-17
151,152,VALID,False,1348,2026-06-17
152,153,VALID,False,1348,2026-06-17
153,154,VALID,False,1348,2026-06-17
154,155,VALID,False,1348,2026-06-17
155,156,VALID,False,1348,2026-06-17
156,157,VALID,False,1348,2026-06-17
157,158,VALID,False,1348,2026-06-17
158,159,VALID,False,1348,2026-06-17
159,160,VALID,False,1348,2026-06-17
160,161,VALID,False,1348,2026-06-17
161,162,VALID,False,1348,2026-06-17
162,163,VALID,False,1348,2026-06-17
163,164,VALID,False,1348,2026-06-17
164,165,VALID,False,1348,2026-06-17
165,166,VALID,False,1348,2026-06-17
166,167,VALID,False,1348,2026-06-17
167,168,VALID,False,1348,2026-06-17
168,169,VALID,False,1348,2026-06-17
169,170,VALID,False,1348,2026-06-17
170,171,VALID,False,1348,2026-06-17
171,172,VALID,False,1348,2026-06-17
172,173,VALID,False,1348,2026-06-17
173,174,VALID,False,1348,2026-06-17
174,175,VALID,False,1348,2026-06-17
175,176,VALID,False,1348,2026-06-17
176,177,VALID,False,1348,2026-06-17
177,178,VALID,False,1348,2026-06-17
178,179,VALID,False,1348,2026-06-17
179,180,VALID,False,1348,2026-06-17
180,181,VALID,False,1348,2026-06-17
181,182,VALID,False,1348,2026-06-17
182,183,VALID,False,1348,2026-06-17
183,184,VALID,False,1348,2026-06-17
184,185,VALID,False,1348,2026-06-17
185,186,VALID,False,1348,2026-06-17
186,187,VALID,False,1348,2026-06-17
187,188,VALID,False,1348,2026-06-17
188,189,VALID,False,1348,2026-06-17
189,190,VALID,False,1348,2026-06-17
190,191,VALID,False,1348,2026-06-17
191,192,VALID,False,1348,2026-06-17
192,193,VALID,False,1348,2026-06-17
193,194,VALID,False,1348,2026-06-17
194,195,VALID,False,1348,2026-06-17
195,196,VALID,False,1348,2026-06-17
196,197,VALID,False,1348,2026-06-17
197,198,VALID,False,1348,2026-06-17
198,199,VALID,False,1348,2026-06-17
199,200,VALID,False,1348,2026-06-17
200,201,VALID,False,1348,2026-06-17
201,202,VALID,False,1348,2026-06-17
202,203,VALID,False,1348,2026-06-17
203,204,VALID,False,1348,2026-06-17
204,205,VALID,False,1348,2026-06-17
205,206,VALID,False,1348,2026-06-17
206,207,VALID,False,1348,2026-06-17
207,208,VALID,False,1348,2026-06-17
208,209,VALID,False,1348,2026-06-17
209,210,VALID,False,1348,2026-06-17
210,211,VALID,False,1348,2026-06-17
211,212,VALID,False,1348,2026-06-17
212,213,VALID,False,1348,2026-06-17
213,214,VALID,False,1348,2026-06-17
214,215,VALID,False,1348,2026-06-17
215,216,VALID,False,1348,2026-06-17
216,217,VALID,False,1348,2026-06-17
217,218,VALID,False,1348,2026-06-17
218,219,VALID,False,1348,2026-06-17
219,220,VALID,False,1348,2026-06-17
220,221,VALID,False,1348,2026-06-17
221,222,VALID,False,1348,2026-06-17
222,223,VALID,False,1348,2026-06-17
223,224,VALID,False,1348,2026-06-17
224,225,VALID,False,1348,2026-06-17
225,226,VALID,False,1348,2026-06-17
226,227,VALID,False,1348,2026-06-17
227,228,VALID,False,1348,2026-06-17
228,229,VALID,False,1348,2026-06-17
229,230,VALID,False,1348,2026-06-17
230,231,VALID,False,1348,2026-06-17
231,232,VALID,False,1348,2026-06-17
232,233,VALID,False,1348,2026-06-17
233,234,VALID,False,1348,2026-06-17
234,235,VALID,False,1348,2026-06-17
235,236,VALID,False,1348,2026-06-17
236,237,VALID,False,1348,2026-06-17
237,238,VALID,False,1348,2026-06-17
238,239,VALID,False,1348,2026-06-17
239,240,VALID,False,1348,2026-06-17
240,241,VALID,False,1348,2026-06-17
241,242,VALID,False,1348,2026-06-17
242,243,VALID,False,1348,2026-06-17
243,244,VALID,False,1348,2026-06-17
244,245,VALID,False,1348,2026-06-17
245,246,VALID,False,1348,2026-06-17
246,247,VALID,False,1348,2026-06-17
247,248,VALID,False,1348,2026-06-17
248,249,VALID,False,1348,2026-06-17
249,250,VALID,False,1348,2026-06-17
250,251,VALID,False,1348,2026-06-17
251,252,VALID,False,1348,2026-06-17
252,253,VALID,False,1348,2026-06-17
253,254,VALID,False,1348,2026-06-17
254,255,VALID,False,1348,2026-06-17
255,256,VALID,False,1348,2026-06-17
256,257,VALID,False,1348,2026-06-17
257,258,VALID,False,1348,2026-06-17
258,259,VALID,False,1348,2026-06-17
259,260,VALID,False,1348,2026-06-17
260,261,VALID,False,1348,2026-06-17
261,262,VALID,False,1348,2026-06-17
262,263,VALID,False,1348,2026-06-17
263,264,VALID,False,1348,2026-06-17
264,265,VALID,False,1348,2026-06-17
265,266,VALID,False,1348,2026-06-17
266,267,VALID,False,1348,2026-06-17
267,268,VALID,False,1348,2026-06-17
268,269,VALID,False,1348,2026-06-17
269,270,VALID,False,1348,2026-06-17
270,271,VALID,False,1348,2026-06-17
271,272,VALID,False,1348,2026-06-17
272,273,VALID,False,1348,2026-06-17
273,274,VALID,False,1348,2026-06-17
274,275,VALID,False,1348,2026-06-17
275,276,VALID,False,1348,2026-06-17
276,277,VALID,False,1348,2026-06-17
277,278,VALID,False,1348,2026-06-17
278,279,VALID,False,1348,2026-06-17
279,280,VALID,False,1348,2026-06-17
280,281,VALID,False,1348,2026-06-17
281,282,VALID,False,1348,2026-06-17
282,283,VALID,False,1348,2026-06-17
283,284,VALID,False,1348,2026-06-17
284,285,VALID,False,1348,2026-06-17
285,286,VALID,False,1348,2026-06-17
286,287,VALID,False,1348,2026-06-17
287,288,VALID,False,1348,2026-06-17
288,289,VALID,False,1348,2026-06-17
289,290,VALID,False,1348,2026-06-17
290,291,VALID,False,1348,2026-06-17
291,292,VALID,False,1348,2026-06-17
292,293,VALID,False,1348,2026-06-17
293,294,VALID,False,1348,2026-06-17
294,295,VALID,False,1348,2026-06-17
295,296,VALID,False,1348,2026-06-17
296,297,VALID,False,1348,2026-06-17
297,298,VALID,False,1348,2026-06-17
298,299,VALID,False,1348,2026-06-17
299,300,VALID,False,1348,2026-06-17
300,301,VALID,False,1348,2026-06-17
301,302,VALID,False,1348,2026-06-17
302,303,VALID,False,1348,2026-06-17
303,304,VALID,False,1348,2026-06-17
304,305,VALID,False,1348,2026-06-17
305,306,VALID,False,1348,2026-06-17
306,307,VALID,False,1348,2026-06-17
307,308,VALID,False,1348,2026-06-17
308,309,VALID,False,1348,2026-06-17
309,310,VALID,False,1348,2026-06-17
310,311,VALID,False,1348,2026-06-17
311,312,VALID,False,1348,2026-06-17
312,313,VALID,False,1348,2026-06-17
313,314,VALID,False,1348,2026-06-17
314,315,VALID,False,1348,2026-06-17
315,316,VALID,False,1348,2026-06-17
316,317,VALID,False,1348,2026-06-17
317,318,VALID,False,1348,2026-06-17
318,319,VALID,False,1348,2026-06-17
319,320,VALID,False,1348,2026-06-17
320,321,VALID,False,1348,2026-06-17
321,322,VALID,False,1348,2026-06-17
322,323,VALID,False,1348,2026-06-17
323,324,VALID,False,1348,2026-06-17
324,325,VALID,False,1348,2026-06-17
325,326,VALID,False,1348,2026-06-17
326,327,VALID,False,1348,2026-06-17
327,328,VALID,False,1348,2026-06-17
328,329,VALID,False,1348,2026-06-17
329,330,VALID,False,1348,2026-06-17
330,331,VALID,False,1348,2026-06-17
331,332,VALID,False,1348,2026-06-17
332,333,VALID,False,1348,2026-06-17
333,334,VALID,False,1348,2026-06-17
334,335,VALID,False,1348,2026-06-17
335,336,VALID,False,1348,2026-06-17
336,337,VALID,False,1348,2026-06-17
337,338,VALID,False,1348,2026-06-17
338,339,VALID,False,1348,2026-06-17
339,340,VALID,False,1348,2026-06-17
340,341,VALID,False,1348,2026-06-17
341,342,VALID,False,1348,2026-06-17
342,343,VALID,False,1348,2026-06-17
343,344,VALID,False,1348,2026-06-17
344,345,VALID,False,1348,2026-06-17
345,346,VALID,False,1348,2026-06-17
346,347,VALID,False,1348,2026-06-17
347,348,VALID,False,1348,2026-06-17
348,349,VALID,False,1348,2026-06-17
349,350,VALID,False,1348,2026-06-17
350,351,VALID,False,1348,2026-06-17
351,352,VALID,False,1348,2026-06-17
352,353,VALID,False,1348,2026-06-17
353,354,VALID,False,1348,2026-06-17
354,355,VALID,False,1348,2026-06-17
355,356,VALID,False,1348,2026-06-17
356,357,VALID,False,1348,2026-06-17
357,358,VALID,False,1348,2026-06-17
358,359,VALID,False,1348,2026-06-17
359,360,VALID,False,1348,2026-06-17
360,361,VALID,False,1348,2026-06-17
361,362,VALID,False,1348,2026-06-17
362,363,VALID,False,1348,2026-06-17
363,364,VALID,False,1348,2026-06-17
364,365,VALID,False,1348,2026-06-17
365,366,VALID,False,1348,2026-06-17
366,367,VALID,False,1348,2026-06-17
367,368,VALID,False,1348,2026-06-17
368,369,VALID,False,1348,2026-06-17
369,370,VALID,False,1348,2026-06-17
370,371,VALID,False,1348,2026-06-17
371,372,VALID,False,1348,2026-06-17
372,373,VALID,False,1348,2026-06-17
373,374,VALID,False,1348,2026-06-17
374,375,VALID,False,1348,2026-06-17
375,376,VALID,False,1348,2026-06-17
376,377,VALID,False,1348,2026-06-17
377,378,VALID,False,1348,2026-06-17
378,379,VALID,False,1348,2026-06-17
379,380,VALID,False,1348,2026-06-17
380,381,VALID,False,1348,2026-06-17
381,382,VALID,False,1348,2026-06-17
382,383,VALID,False,1348,2026-06-17
383,384,VALID,False,1348,2026-06-17
384,385,VALID,False,1348,2026-06-17
385,386,VALID,False,1348,2026-06-17
386,387,VALID,False,1348,2026-06-17
387,388,VALID,False,1348,2026-06-17
388,389,VALID,False,1348,2026-06-17
389,390,VALID,False,1348,2026-06-17
390,391,VALID,False,1348,2026-06-17
391,392,VALID,False,1348,2026-06-17
392,393,VALID,False,1348,2026-06-17
393,394,VALID,False,1348,2026-06-17
394,395,VALID,False,1348,2026-06-17
395,396,VALID,False,1348,2026-06-17
396,397,VALID,False,1348,2026-06-17
397,398,VALID,False,1348,2026-06-17
398,399,VALID,False,1348,2026-06-17
399,400,VALID,False,1348,2026-06-17
400,401,VALID,False,1348,2026-06-17
401,402,VALID,False,1348,2026-06-17
402,403,VALID,False,1348,2026-06-17
403,404,VALID,False,1348,2026-06-17
404,405,VALID,False,1348,2026-06-17
405,406,VALID,False,1348,2026-06-17
406,407,VALID,False,1348,2026-06-17
407,408,VALID,False,1348,2026-06-17
408,409,VALID,False,1348,2026-06-17
409,410,VALID,False,1348,2026-06-17
410,411,VALID,False,1348,2026-06-17
411,412,VALID,False,1348,2026-06-17
412,413,VALID,False,1348,2026-06-17
413,414,VALID,False,1348,2026-06-17
414,415,VALID,False,1348,2026-06-17
415,416,VALID,False,1348,2026-06-17
416,417,VALID,False,1348,2026-06-17
417,418,VALID,False,1348,2026-06-17
418,419,VALID,False,1348,2026-06-17
419,420,VALID,False,1348,2026-06-17
420,421,VALID,False,1348,2026-06-17
421,422,VALID,False,1348,2026-06-17
422,423,VALID,False,1348,2026-06-17
423,424,VALID,False,1348,2026-06-17
424,425,VALID,False,1348,2026-06-17
425,426,VALID,False,1348,2026-06-17
426,427,VALID,False,1348,2026-06-17
427,428,VALID,False,1348,2026-06-17
428,429,VALID,False,1348,2026-06-17
429,430,VALID,False,1348,2026-06-17
430,431,VALID,False,1348,2026-06-17
431,432,VALID,False,1348,2026-06-17
432,433,VALID,False,1348,2026-06-17
433,434,VALID,False,1348,2026-06-17
434,435,VALID,False,1348,2026-06-17
435,436,VALID,False,1348,2026-06-17
436,437,VALID,False,1348,2026-06-17
437,438,VALID,False,1348,2026-06-17
438,439,VALID,False,1348,2026-06-17
439,440,VALID,False,1348,2026-06-17
440,441,VALID,False,1348,2026-06-17
441,442,VALID,False,1348,2026-06-17
442,443,VALID,False,1348,2026-06-17
443,444,VALID,False,1348,2026-06-17
444,445,VALID,False,1348,2026-06-17
445,446,VALID,False,1348,2026-06-17
446,447,VALID,False,1348,2026-06-17
447,448,VALID,False,1348,2026-06-17
448,449,VALID,False,1348,2026-06-17
449,450,VALID,False,1348,2026-06-17
450,451,VALID,False,1348,2026-06-17
451,452,VALID,False,1348,2026-06-17
452,453,VALID,False,1348,2026-06-17
453,454,VALID,False,1348,2026-06-17
454,455,VALID,False,1348,2026-06-17
455,456,VALID,False,1348,2026-06-17
456,457,VALID,False,1348,2026-06-17
457,458,VALID,False,1348,2026-06-17
458,459,VALID,False,1348,2026-06-17
459,460,VALID,False,1348,2026-06-17
460,461,VALID,False,1348,2026-06-17
461,462,VALID,False,1348,2026-06-17
462,463,VALID,False,1348,2026-06-17
463,464,VALID,False,1348,2026-06-17
464,465,VALID,False,1348,2026-06-17
465,466,VALID,False,1348,2026-06-17
466,467,VALID,False,1348,2026-06-17
467,468,VALID,False,1348,2026-06-17
468,469,VALID,False,1348,2026-06-17
469,470,VALID,False,1348,2026-06-17
470,471,VALID,False,1348,2026-06-17
471,472,VALID,False,1348,2026-06-17
472,473,VALID,False,1348,2026-06-17
473,474,VALID,False,1348,2026-06-17
474,475,VALID,False,1348,2026-06-17
475,476,VALID,False,1348,2026-06-17
476,477,VALID,False,1348,2026-06-17
477,478,VALID,False,1348,2026-06-17
478,479,VALID,False,1348,2026-06-17
479,480,VALID,False,1348,2026-06-17
480,481,VALID,False,1348,2026-06-17
481,482,VALID,False,1348,2026-06-17
482,483,VALID,False,1348,2026-06-17
483,484,VALID,False,1348,2026-06-17
484,485,VALID,False,1348,2026-06-17
485,486,VALID,False,1348,2026-06-17
486,487,VALID,False,1348,2026-06-17
487,488,VALID,False,1348,2026-06-17
488,489,VALID,False,1348,2026-06-17
489,490,VALID,False,1348,2026-06-17
490,491,VALID,False,1348,2026-06-17
491,492,VALID,False,1348,2026-06-17
492,493,VALID,False,1348,2026-06-17
493,494,VALID,False,1348,2026-06-17
494,495,VALID,False,1348,2026-06-17
495,496,VALID,False,1348,2026-06-17
496,497,VALID,False,1348,2026-06-17
497,498,VALID,False,1348,2026-06-17
498,499,VALID,False,1348,2026-06-17
499,500,VALID,False,1348,2026-06-17
500,501,VALID,False,1348,2026-06-17
501,502,VALID,False,1348,2026-06-17
502,503,VALID,False,1348,2026-06-17
503,504,VALID,False,1348,2026-06-17
504,505,VALID,False,1348,2026-06-17
505,506,VALID,False,1348,2026-06-17
506,507,VALID,False,1348,2026-06-17
507,508,VALID,False,1348,2026-06-17
508,509,VALID,False,1348,2026-06-17
509,510,VALID,False,1348,2026-06-17
510,511,VALID,False,1348,2026-06-17
511,512,VALID,False,1348,2026-06-17
512,513,VALID,False,1348,2026-06-17
513,514,VALID,False,1348,2026-06-17
514,515,VALID,False,1348,2026-06-17
515,516,VALID,False,1348,2026-06-17
516,517,VALID,False,1348,2026-06-17
517,518,VALID,False,1348,2026-06-17
518,519,VALID,False,1348,2026-06-17
519,520,VALID,False,1348,2026-06-17
520,521,VALID,False,1348,2026-06-17
521,522,VALID,False,1348,2026-06-17
522,523,VALID,False,1348,2026-06-17
523,524,VALID,False,1348,2026-06-17
524,525,VALID,False,1348,2026-06-17
525,526,VALID,False,1348,2026-06-17
526,527,VALID,False,1348,2026-06-17
527,528,VALID,False,1348,2026-06-17
528,529,VALID,False,1348,2026-06-17
529,530,VALID,False,1348,2026-06-17
530,531,VALID,False,1348,2026-06-17
531,532,VALID,False,1348,2026-06-17
532,533,VALID,False,1348,2026-06-17
533,534,VALID,False,1348,2026-06-17
534,535,VALID,False,1348,2026-06-17
535,536,VALID,False,1348,2026-06-17
536,537,VALID,False,1348,2026-06-17
537,538,VALID,False,1348,2026-06-17
538,539,VALID,False,1348,2026-06-17
539,540,VALID,False,1348,2026-06-17
540,541,VALID,False,1348,2026-06-17
541,542,VALID,False,1348,2026-06-17
542,543,VALID,False,1348,2026-06-17
543,544,VALID,False,1348,2026-06-17
544,545,VALID,False,1348,2026-06-17
545,546,VALID,False,1348,2026-06-17
546,547,VALID,False,1348,2026-06-17
547,548,VALID,False,1348,2026-06-17
548,549,VALID,False,1348,2026-06-17
549,550,VALID,False,1348,2026-06-17
550,551,VALID,False,1348,2026-06-17
551,552,VALID,False,1348,2026-06-17
552,553,VALID,False,1348,2026-06-17
553,554,VALID,False,1348,2026-06-17
554,555,VALID,False,1348,2026-06-17
555,556,VALID,False,1348,2026-06-17
556,557,VALID,False,1348,2026-06-17
557,558,VALID,False,1348,2026-06-17
558,559,VALID,False,1348,2026-06-17
559,560,VALID,False,1348,2026-06-17
560,561,VALID,False,1348,2026-06-17
561,562,VALID,False,1348,2026-06-17
562,563,VALID,False,1348,2026-06-17
563,564,VALID,False,1348,2026-06-17
564,565,VALID,False,1348,2026-06-17
565,566,VALID,False,1348,2026-06-17
566,567,VALID,False,1348,2026-06-17
567,568,VALID,False,1348,2026-06-17
568,569,VALID,False,1348,2026-06-17
569,570,VALID,False,1348,2026-06-17
570,571,VALID,False,1348,2026-06-17
571,572,VALID,False,1348,2026-06-17
572,573,VALID,False,1348,2026-06-17
573,574,VALID,False,1348,2026-06-17
574,575,VALID,False,1348,2026-06-17
575,576,VALID,False,1348,2026-06-17
576,577,VALID,False,1348,2026-06-17
577,578,VALID,False,1348,2026-06-17
578,579,VALID,False,1348,2026-06-17
579,580,VALID,False,1348,2026-06-17
580,581,VALID,False,1348,2026-06-17
581,582,VALID,False,1348,2026-06-17
582,583,VALID,False,1348,2026-06-17
583,584,VALID,False,1348,2026-06-17
584,585,VALID,False,1348,2026-06-17
585,586,VALID,False,1348,2026-06-17
586,587,VALID,False,1348,2026-06-17
587,588,VALID,False,1348,2026-06-17
588,589,VALID,False,1348,2026-06-17
589,590,VALID,False,1348,2026-06-17
590,591,VALID,False,1348,2026-06-17
591,592,VALID,False,1348,2026-06-17
592,593,VALID,False,1348,2026-06-17
593,594,VALID,False,1348,2026-06-17
594,595,VALID,False,1348,2026-06-17
595,596,VALID,False,1348,2026-06-17
596,597,VALID,False,1348,2026-06-17
597,598,VALID,False,1348,2026-06-17
598,599,VALID,False,1348,2026-06-17
599,600,VALID,False,1348,2026-06-17
600,601,VALID,False,1348,2026-06-17
601,602,VALID,False,1348,2026-06-17
602,603,VALID,False,1348,2026-06-17
603,604,VALID,False,1348,2026-06-17
604,605,VALID,False,1348,2026-06-17
605,606,VALID,False,1348,2026-06-17
606,607,VALID,False,1348,2026-06-17
607,608,VALID,False,1348,2026-06-17
608,609,VALID,False,1348,2026-06-17
609,610,VALID,False,1348,2026-06-17
610,611,VALID,False,1348,2026-06-17
611,612,VALID,False,1348,2026-06-17
612,613,VALID,False,1348,2026-06-17
613,614,VALID,False,1348,2026-06-17
614,615,VALID,False,1348,2026-06-17
615,616,VALID,False,1348,2026-06-17
616,617,VALID,False,1348,2026-06-17
617,618,VALID,False,1348,2026-06-17
618,619,VALID,False,1348,2026-06-17
619,620,VALID,False,1348,2026-06-17
620,621,VALID,False,1348,2026-06-17
621,622,VALID,False,1348,2026-06-17
622,623,VALID,False,1348,2026-06-17
623,624,VALID,False,1348,2026-06-17
624,625,VALID,False,1348,2026-06-17
625,626,VALID,False,1348,2026-06-17
626,627,VALID,False,1348,2026-06-17
627,628,VALID,False,1348,2026-06-17
628,629,VALID,False,1348,2026-06-17
629,630,VALID,False,1348,2026-06-17
630,631,VALID,False,1348,2026-06-17
631,632,VALID,False,1348,2026-06-17
632,633,VALID,False,1348,2026-06-17
633,634,VALID,False,1348,2026-06-17
634,635,VALID,False,1348,2026-06-17
635,636,VALID,False,1348,2026-06-17
636,637,VALID,False,1348,2026-06-17
637,638,VALID,False,1348,2026-06-17
638,639,VALID,False,1348,2026-06-17
639,640,VALID,False,1348,2026-06-17
640,641,VALID,False,1348,2026-06-17
641,642,VALID,False,1348,2026-06-17
642,643,VALID,False,1348,2026-06-17
643,644,VALID,False,1348,2026-06-17
644,645,VALID,False,1348,2026-06-17
645,646,VALID,False,1348,2026-06-17
646,647,VALID,False,1348,2026-06-17
647,648,VALID,False,1348,2026-06-17
648,649,VALID,False,1348,2026-06-17
649,650,VALID,False,1348,2026-06-17
650,651,VALID,False,1348,2026-06-17
651,652,VALID,False,1348,2026-06-17
652,653,VALID,False,1348,2026-06-17
653,654,VALID,False,1348,2026-06-17
654,655,VALID,False,1348,2026-06-17
655,656,VALID,False,1348,2026-06-17
656,657,VALID,False,1348,2026-06-17
657,658,VALID,False,1348,2026-06-17
658,659,VALID,False,1348,2026-06-17
659,660,VALID,False,1348,2026-06-17
660,661,VALID,False,1348,2026-06-17
661,662,VALID,False,1348,2026-06-17
662,663,VALID,False,1348,2026-06-17
663,664,VALID,False,1348,2026-06-17
664,665,VALID,False,1348,2026-06-17
665,666,VALID,False,1348,2026-06-17
666,667,VALID,False,1348,2026-06-17
667,668,VALID,False,1348,2026-06-17
668,669,VALID,False,1348,2026-06-17
669,670,VALID,False,1348,2026-06-17
670,671,VALID,False,1348,2026-06-17
671,672,VALID,False,1348,2026-06-17
672,673,VALID,False,1348,2026-06-17
673,674,VALID,False,1348,2026-06-17
674,675,VALID,False,1348,2026-06-17
675,676,VALID,False,1348,2026-06-17
676,677,VALID,False,1348,2026-06-17
677,678,VALID,False,1348,2026-06-17
678,679,VALID,False,1348,2026-06-17
679,680,VALID,False,1348,2026-06-17
680,681,VALID,False,1348,2026-06-17
681,682,VALID,False,1348,2026-06-17
682,683,VALID,False,1348,2026-06-17
683,684,VALID,False,1348,2026-06-17
684,685,VALID,False,1348,2026-06-17
685,686,VALID,False,1348,2026-06-17
686,687,VALID,False,1348,2026-06-17
687,688,VALID,False,1348,2026-06-17
688,689,VALID,False,1348,2026-06-17
689,690,VALID,False,1348,2026-06-17
690,691,VALID,False,1348,2026-06-17
691,692,VALID,False,1348,2026-06-17
692,693,VALID,False,1348,2026-06-17
693,694,VALID,False,1348,2026-06-17
694,695,VALID,False,1348,2026-06-17
695,696,VALID,False,1348,2026-06-17
696,697,VALID,False,1348,2026-06-17
697,698,VALID,False,1348,2026-06-17
